country_code,year,GDP_growth_pct,country_name,GDP_per_capita_growth_pct,Inflation_CPI_pct,Exports_pct_GDP,Current_Account_pct_GDP,Govt_Expenditure_pct_GDP,External_Debt_pct_GNI,Energy_Use_per_capita,Fuel_Exports_pct_merchandise,Fuel_Imports_pct_merchandise,Official_Exchange_Rate_per_USD
MAR,2016,0.52118550608968,Morocco,-0.693616602037565,1.63531114327064,30.7345951424219,-3.74613174513,22.7685873873314,43.4727961452493,558.062023900473,0.851631730088442,13.3171993803042,9.8074760315025
MAR,2017,5.05789816173446,Morocco,3.78371209116371,0.754663249323619,32.6064609907781,-3.10210665362038,22.6792712298231,44.0032096192297,577.582098917111,0.915717103285065,15.8880708140185,9.6919978888289
MAR,2018,3.06564133025955,Morocco,1.91410663270995,1.80391671141896,33.8284373726717,-4.87290163435469,22.8575069212215,40.4114034285646,577.178572918036,1.16507270206512,17.0955163894163,9.38610242091972
MAR,2019,2.89097476137077,Morocco,1.81642055572905,0.303386036590383,34.093057468891,-3.4182057355437,23.3876778864301,43.5343377341004,614.502733565635,1.5096725010458,15.5516454175353,9.61707609950743
MAR,2020,-7.17820744246774,Morocco,-8.13866950405836,0.705968661338261,30.7941069539783,-1.12759931996509,27.2102123069577,54.9196081945346,575.699296767116,0.515055497762877,11.7960102504862,9.49684732221969
MAR,2021,8.15473889823681,Morocco,7.0606299574828,1.40195883962006,33.1360849405787,-2.35786783699057,25.6308472487276,46.8983264543197,616.051393306028,0.690786590320233,14.3635839745114,8.98848402414138
MAR,2022,1.81269242194809,Morocco,0.779078150413596,6.65704202759067,44.7116282313453,-3.6574911910038,28.1448750486273,50.35106931617,602.994477750907,1.00965161630831,20.7742210351554,10.1606602430359
MAR,2023,3.65564411017931,Morocco,2.58793464682357,6.09114152504141,42.4176033594569,-1.04767760599469,26.6111381429324,48.9147951964991,600.64391286941,1.21428847268287,17.0484496603385,10.1314260970897
MAR,2024,3.79336515978963,Morocco,2.77494467917541,0.985256592004507,41.9985232956684,-1.16354070328466,,44.7188367863758,,0.759031246462188,11.8267590738376,9.94235921679198
MAR,2025,,Morocco,,,,,,,,,,
MLI,2015,6.23887890197454,Mali,2.96620762317433,1.45069057605961,20.2239475938187,-4.47729474332982,10.3240948971986,24.5106089686809,,,,591.21169798261
MLI,2016,6.00506308559498,Mali,2.70047363998611,-1.79964707083386,19.658879222387,-6.06695219310335,10.3159818706394,23.5063008450627,,0.0140747275186598,22.2363685527252,592.605615063022
MLI,2017,5.37554769639952,Mali,2.06891771144161,1.75985742927165,18.9065075928847,-6.62494382399689,10.4967851185142,24.2588970103253,,0.0217351376250624,23.9226249932423,580.656749587858
MLI,2018,4.86784999991505,Mali,1.64097526491582,0.299546507387843,20.5990590578805,-4.10572622720131,10.3689696643132,23.1419238102101,,1.22657222099501,28.3933443329621,555.446458398226
MLI,2019,4.99999911608818,Mali,1.87829272937594,-1.65826694846365,21.7272254994959,-6.29353963446866,10.8504280440645,25.264051034063,,0.731289909733974,29.2250726110666,585.911013180369
MLI,2020,-1.16910834828603,Mali,-4.1067984565496,0.438088940320669,25.1422593727846,-1.83434524248166,12.2360084788215,29.1259873468337,,0.470219345881592,31.1342477499285,575.586004510945
MLI,2021,3.10094124444834,Mali,-0.00652431043852175,3.92560283104277,23.4347727463223,-6.3850831125797,,28.7701638225669,,0.626444628424313,22.6537858107445,554.530675033104
MLI,2022,3.70319027595568,Mali,0.628812173551424,9.62147608489064,26.025652624667,-6.54582121437751,,28.8716429810643,,0.442931031853676,39.2366795557762,623.759700911182
MLI,2023,4.72541109080376,Mali,1.65672929216636,2.05880228274223,24.7499499048026,-6.48963461165968,,27.3071265527304,,1.57868932302188,36.2630278592849,606.569750165917
MLI,2024,4.99226917482922,Mali,1.94925730152001,3.2063986409966,22.5654040787797,-4.32433474076126,,24.9435630803084,,,,606.345297609063
MLI,2025,,Mali,,,,,,,,,,
MRT,2015,5.37633924099251,Mauritania,2.25580164537985,3.25472688117631,30.1951447553349,-15.5013464565918,,83.4140311520752,,4.36087402426154,15.9756472232416,32.4671666666667
MRT,2016,1.26090923067225,Mauritania,-1.72979667450247,1.47171045650004,33.9251405488546,-11.0456852081297,,80.8665818451545,,,19.5239422454105,35.2370833333334
MRT,2017,6.27054566937677,Mauritania,3.14237147997393,2.25427651934813,34.5056775300947,-10.4262723627796,,78.1837937696366,,,18.2573917079224,35.7944166666667
MRT,2018,4.77217365692621,Mauritania,1.70257047246483,3.06735996058356,36.5862504012937,-13.0177274187857,,70.2585908458328,,,32.7486668928006,35.6775
MRT,2019,3.14100489306969,Mauritania,0.139308524548838,2.30009262117937,42.3975240406607,-10.5273103616245,,69.003636509372,,,29.6655837660104,36.6908333333334
MRT,2020,-0.360657384151068,Mauritania,-3.22895410596585,2.3856948845632,41.406104283545,-6.97484998771504,,69.7120215454525,,0.336546338455087,28.9320457315793,37.1891666666667
MRT,2021,0.742715486567747,Mauritania,-2.12417721486563,3.56516484650185,39.8560232643025,-8.75965093399859,,52.7281781201758,,0.314621738979646,26.3235951130896,36.0633333333333
MRT,2022,6.79600500489967,Mauritania,3.71273074709404,9.52526628622843,39.737807822992,-14.8995650002896,,47.9899990566287,,0.623249770541956,39.2765834625362,36.935
MRT,2023,6.80949001978621,Mauritania,3.6874901052298,4.95305034506872,38.4070908149798,-9.01016507947871,,43.0383110395313,,0.479637265150761,36.0063514736884,36.4891666666666
MRT,2024,6.30760213290844,Mauritania,3.2855217223692,2.49164347481972,41.4108312054046,-9.52858140186957,,41.8283000583246,,0.520317315307166,34.714707134872,
MRT,2025,,Mauritania,,,,,,,,,,
NGA,2015,2.65269329543001,Nigeria,0.081979577825436,9.00943498007706,,-3.13140101186134,,9.37394526748953,320.318542380023,87.8732996915055,18.5033074778708,192.440333333333
NGA,2016,-1.61686894906509,Nigeria,-4.01892534268501,15.6968126387972,,1.25472098152786,,10.978230289557,331.486140542982,96.4782414446309,28.5835169677021,253.492
NGA,2017,0.805886619102438,Nigeria,-1.61585537268604,16.5022662139641,,3.60982550121523,,17.7307590012602,316.730326522651,96.031736150959,27.919442911784,305.790109160005
NGA,2018,1.92275734200614,Nigeria,-0.406836852099559,12.0951065173432,,1.72693303668361,,16.9165675219792,300.45746967174,94.1137913236198,29.6471788385035,306.083688245234
NGA,2019,2.20842927714892,Nigeria,-0.0100047593980293,11.3964223378116,,-2.04801100743442,,17.479665389895,331.04474710561,87.0392917835315,15.5172614270174,306.920951495222
NGA,2020,-6.36889840510109,Nigeria,-8.34242347930724,13.2460234276597,,-2.67061135743196,,20.4924439613801,324.45517224141,88.7002181697857,15.2611102103042,358.810797258297
NGA,2021,1.10925253938163,Nigeria,-0.988127022973842,16.9528457221608,,-0.534215770594035,,22.2682603874306,334.476501487262,89.147069602161,30.9916053225807,401.152029220779
